datetime,GHI,Temperature,Relative Humidity,CAISO,grid_risk
2022-01-20 09:00:00,0,9.4,95.8,24672.38,0
2022-01-20 10:00:00,0,8.9,96.69,23326.9,0
2022-01-20 11:00:00,0,8.6,96.69,22260.11,0
2022-01-20 12:00:00,0,8.4,96.16,21993.14,0
2022-01-20 13:00:00,0,7.9,96.95,22017.12,0
2022-01-20 14:00:00,0,7.4,97.71,22533.9,0
2022-01-20 15:00:00,0,7.4,96.47,23327.27,0
2022-01-20 16:00:00,76,9.1,88.89,24957.84,0
2022-01-20 17:00:00,241,10.7,82.25,26996.14,0
2022-01-20 18:00:00,261,12.5,76.48,27428.61,0
2022-01-20 19:00:00,496,14.1,73.58,26851.62,0
2022-01-20 20:00:00,546,15.4,71.03,26163.79,0
2022-01-20 21:00:00,537,16.3,67.16,25210.19,0
2022-01-20 22:00:00,468,16.7,65.35,23719.81,0
2022-01-20 23:00:00,327,16.6,67.44,22302.12,0
2022-01-21 00:00:00,191,15.4,73.34,21501.39,0
2022-01-21 01:00:00,34,13.8,75.06,20850.88,0
2022-01-21 02:00:00,0,13.2,77.98,20602.93,0
2022-01-21 03:00:00,0,12.5,82.35,20592.34,0
2022-01-21 04:00:00,0,11.8,86.73,21109.98,0
2022-01-21 05:00:00,0,11.8,86.38,22404.73,0
2022-01-21 06:00:00,0,11.7,86.14,24775.52,0
2022-01-21 07:00:00,0,11.0,89.22,26189.17,0
2022-01-21 08:00:00,0,10.4,91.46,25594.63,0
2022-01-21 09:00:00,0,10.2,91.79,24472.13,0
2022-01-21 10:00:00,0,9.8,93.2,23468.95,0
2022-01-21 11:00:00,0,9.3,94.1,22805.26,0
2022-01-21 12:00:00,0,9.2,90.71,22389.3,0
2022-01-21 13:00:00,0,9.0,85.96,22229.11,0
2022-01-21 14:00:00,0,9.1,78.97,22561.35,0
2022-01-21 15:00:00,0,9.3,74.99,23110.2,0
2022-01-21 16:00:00,67,10.8,70.99,24607.66,0
2022-01-21 17:00:00,227,12.4,66.05,26726.45,0
2022-01-21 18:00:00,389,14.1,61.36,27078.08,0
2022-01-21 19:00:00,480,15.6,57.71,26464.1,0
2022-01-21 20:00:00,501,16.6,54.07,25810.33,0
2022-01-21 21:00:00,519,17.0,53.29,24930.16,0
2022-01-21 22:00:00,455,16.9,56.33,23567.88,0
2022-01-21 23:00:00,347,16.3,61.13,22292.16,0
2022-01-22 00:00:00,173,15.0,66.84,21476.96,0
2022-01-22 01:00:00,27,13.4,71.74,20786.18,0
2022-01-22 02:00:00,0,12.8,72.73,20337.81,0
2022-01-22 03:00:00,0,12.3,73.21,20133.33,0
2022-01-22 04:00:00,0,12.1,72.07,20312.82,0
2022-01-22 05:00:00,0,11.7,71.42,20813.7,0
2022-01-22 06:00:00,0,11.3,70.63,21705.93,0
2022-01-22 07:00:00,0,10.9,70.16,22043.46,0
2022-01-22 08:00:00,0,10.6,69.88,21947.59,0
2022-01-22 09:00:00,0,10.4,69.9,20876.56,0
2022-01-22 10:00:00,0,10.3,69.98,20044.53,0
2022-01-22 11:00:00,0,10.1,70.17,18995.14,0
2022-01-22 12:00:00,0,9.8,70.72,18554.3,0
2022-01-22 13:00:00,0,9.5,71.26,18569.48,0
2022-01-22 14:00:00,0,9.2,72.09,19310.42,0
2022-01-22 15:00:00,0,9.2,72.18,20436.41,0
2022-01-22 16:00:00,84,10.8,67.73,22406.1,0
2022-01-22 17:00:00,224,12.4,62.85,24782.4,0
2022-01-22 18:00:00,412,14.2,56.53,25373.11,0
2022-01-22 19:00:00,522,15.5,52.21,24943.14,0
2022-01-22 20:00:00,576,16.3,48.83,24442.75,0
2022-01-22 21:00:00,567,16.8,47.94,23760.8,0
2022-01-22 22:00:00,496,17.0,49.37,22672.63,0
2022-01-22 23:00:00,371,16.6,56.74,21524.94,0
2022-01-23 00:00:00,207,14.9,68.21,20876.68,0
2022-01-23 01:00:00,40,13.4,65.75,20199.95,0
2022-01-23 02:00:00,0,12.8,68.14,19747.79,0
2022-01-23 03:00:00,0,12.3,70.23,19646.15,0
2022-01-23 04:00:00,0,11.8,71.78,19719.0,0
2022-01-23 05:00:00,0,11.2,73.76,20179.5,0
2022-01-23 06:00:00,0,10.5,75.89,20909.59,0
2022-01-23 07:00:00,0,10.0,75.01,21194.78,0
2022-01-23 08:00:00,0,9.5,74.5,20978.6,0
2022-01-23 09:00:00,0,8.9,75.68,19903.99,0
2022-01-23 10:00:00,0,8.4,77.0,19058.75,0
2022-01-23 11:00:00,0,8.0,77.82,18482.68,0
2022-01-23 12:00:00,0,7.7,77.76,18047.09,0
2022-01-23 13:00:00,0,7.4,77.55,18072.69,0
2022-01-23 14:00:00,0,7.2,76.75,19157.86,0
2022-01-23 15:00:00,0,7.3,76.31,20384.73,0
2022-01-23 16:00:00,85,9.3,73.72,22374.7,0
2022-01-23 17:00:00,258,10.9,65.57,24867.57,0
2022-01-23 18:00:00,414,12.7,61.4,25593.51,0
2022-01-23 19:00:00,525,14.5,57.06,25186.33,0
2022-01-23 20:00:00,578,15.8,51.62,24587.54,0
2022-01-23 21:00:00,570,16.6,49.24,23817.28,0
2022-01-23 22:00:00,500,16.7,49.9,22457.55,0
2022-01-23 23:00:00,375,16.5,54.51,21109.06,0
2022-01-24 00:00:00,209,15.1,60.9,20646.8,0
2022-01-24 01:00:00,42,13.3,64.23,20260.02,0
2022-01-24 02:00:00,0,12.2,70.54,19990.15,0
2022-01-24 03:00:00,0,11.3,76.08,20210.05,0
2022-01-24 04:00:00,0,10.6,81.1,20903.9,0
2022-01-24 05:00:00,0,9.9,87.48,22526.51,0
2022-01-24 06:00:00,0,9.5,92.36,24950.42,0
2022-01-24 07:00:00,0,9.3,95.37,26345.05,0
2022-01-24 08:00:00,0,9.4,95.83,25870.41,0
2022-01-24 09:00:00,0,9.5,95.61,24396.23,0
2022-01-24 10:00:00,0,9.2,97.1,22907.39,0
2022-01-24 11:00:00,0,8.8,99.05,22039.84,0
2022-01-24 12:00:00,0,8.3,100.0,21830.43,0
2022-01-24 13:00:00,0,7.9,100.0,21996.67,0
2022-01-24 14:00:00,0,7.5,100.0,22488.2,0
2022-01-24 15:00:00,0,7.6,100.0,23142.87,0
2022-01-24 16:00:00,85,9.4,92.0,24809.65,0
2022-01-24 17:00:00,258,10.9,84.63,26962.4,0
2022-01-24 18:00:00,412,12.8,76.18,27636.92,0
2022-01-24 19:00:00,523,14.3,70.7,27001.88,0
2022-01-24 20:00:00,574,15.2,67.16,26221.18,0
2022-01-24 21:00:00,565,15.6,66.51,25177.1,0
2022-01-24 22:00:00,496,15.4,68.22,23636.27,0
2022-01-24 23:00:00,370,14.8,72.44,22288.13,0
2022-01-25 00:00:00,209,13.0,83.9,21513.04,0
2022-01-25 01:00:00,44,10.7,92.75,20928.92,0
2022-01-25 02:00:00,0,9.9,98.58,20643.08,0
2022-01-25 03:00:00,0,9.3,100.0,20796.14,0
2022-01-25 04:00:00,0,8.9,100.0,21486.3,0
2022-01-25 05:00:00,0,8.7,100.0,22949.62,0
2022-01-25 06:00:00,0,8.5,100.0,25403.12,0
2022-01-25 07:00:00,0,8.4,100.0,26762.44,0
2022-01-25 08:00:00,0,8.6,100.0,26144.69,0
2022-01-25 09:00:00,0,8.5,100.0,24667.16,0
2022-01-25 10:00:00,0,8.2,100.0,23145.14,0
2022-01-25 11:00:00,0,7.9,100.0,22248.92,0
2022-01-25 12:00:00,0,7.8,100.0,21770.27,0
2022-01-25 13:00:00,0,7.7,98.53,21544.69,0
2022-01-25 14:00:00,0,7.5,95.89,22153.18,0
2022-01-25 15:00:00,0,7.5,92.27,22993.68,0
2022-01-25 16:00:00,89,9.1,83.19,24727.5,0
2022-01-25 17:00:00,111,10.6,70.95,27132.5,0
2022-01-25 18:00:00,191,12.1,63.95,27893.58,0
2022-01-25 19:00:00,434,13.4,61.21,27384.79,0
2022-01-25 20:00:00,591,14.5,58.26,26667.71,0
2022-01-25 21:00:00,583,15.1,57.62,25709.16,0
2022-01-25 22:00:00,512,15.3,58.94,24194.21,0
2022-01-25 23:00:00,386,14.9,64.22,22728.48,0
2022-01-26 00:00:00,220,13.0,78.41,22083.02,0
2022-01-26 01:00:00,49,10.8,83.16,21552.65,0
2022-01-26 02:00:00,0,9.9,88.87,21240.05,0
2022-01-26 03:00:00,0,9.2,94.72,21214.98,0
2022-01-26 04:00:00,0,8.8,98.37,21820.47,0
2022-01-26 05:00:00,0,8.6,100.0,23226.42,0
2022-01-26 06:00:00,0,8.6,98.85,25516.54,0
2022-01-26 07:00:00,0,8.4,97.46,26711.23,0
2022-01-26 08:00:00,0,7.7,98.32,26010.41,0
2022-01-26 09:00:00,0,6.9,100.0,24391.54,0
2022-01-26 10:00:00,0,6.4,100.0,23206.55,0
2022-01-26 11:00:00,0,6.2,98.76,22325.61,0
2022-01-26 12:00:00,0,6.0,96.68,22055.71,0
2022-01-26 13:00:00,0,5.8,95.29,22280.41,0
2022-01-26 14:00:00,0,5.6,94.34,22835.61,0
2022-01-26 15:00:00,0,5.5,93.74,23556.72,0
2022-01-26 16:00:00,88,7.3,84.38,25127.42,0
2022-01-26 17:00:00,262,9.1,74.94,27204.08,0
2022-01-26 18:00:00,421,11.1,65.3,27958.27,0
2022-01-26 19:00:00,536,12.7,60.11,27379.44,0
2022-01-26 20:00:00,587,14.0,58.73,26729.42,0
2022-01-26 21:00:00,577,15.0,57.78,25803.78,0
2022-01-26 22:00:00,507,15.5,56.51,24229.58,0
2022-01-26 23:00:00,382,15.4,59.83,22788.29,0
2022-01-27 00:00:00,218,13.7,72.04,22155.67,0
2022-01-27 01:00:00,49,12.0,72.64,21796.58,0
2022-01-27 02:00:00,0,11.1,76.4,21314.59,0
2022-01-27 03:00:00,0,10.4,79.69,21459.27,0
2022-01-27 04:00:00,0,9.8,82.04,22032.82,0
2022-01-27 05:00:00,0,9.2,83.94,23389.01,0
2022-01-27 06:00:00,0,8.7,85.32,25701.54,0
2022-01-27 07:00:00,0,8.3,86.65,26839.41,0
2022-01-27 08:00:00,0,8.0,88.04,26110.3,0
2022-01-27 09:00:00,0,7.7,89.66,24276.52,0
2022-01-27 10:00:00,0,7.4,90.89,22897.19,0
2022-01-27 11:00:00,0,7.1,91.91,21903.74,0
2022-01-27 12:00:00,0,6.8,92.96,21759.48,0
2022-01-27 13:00:00,0,6.5,93.88,22167.62,0
2022-01-27 14:00:00,0,6.2,94.5,22786.6,0
2022-01-27 15:00:00,0,6.5,92.35,23722.34,0
2022-01-27 16:00:00,91,8.8,82.55,24966.74,0
2022-01-27 17:00:00,267,10.6,75.23,27187.53,0
2022-01-27 18:00:00,427,12.5,69.97,27907.08,0
2022-01-27 19:00:00,539,14.2,66.63,27343.35,0
2022-01-27 20:00:00,591,15.6,62.78,26660.52,0
2022-01-27 21:00:00,584,16.5,59.37,25745.93,0
2022-01-27 22:00:00,517,16.8,58.1,24215.29,0
2022-01-27 23:00:00,392,16.5,61.32,22884.39,0
2022-01-28 00:00:00,226,14.6,73.23,22306.43,0
2022-01-28 01:00:00,53,12.6,73.63,21782.07,0
2022-01-28 02:00:00,0,11.9,75.67,21478.6,0
2022-01-28 03:00:00,0,11.4,77.4,21504.79,0
2022-01-28 04:00:00,0,10.8,79.5,21985.32,0
2022-01-28 05:00:00,0,10.0,82.29,23379.15,0
2022-01-28 06:00:00,0,9.3,85.46,25700.45,0
2022-01-28 07:00:00,0,9.0,86.8,26642.11,0
2022-01-28 08:00:00,0,8.8,87.37,26149.09,0
2022-01-28 09:00:00,0,8.7,85.67,25091.19,0
2022-01-28 10:00:00,0,8.4,83.95,23969.53,0
2022-01-28 11:00:00,0,8.1,82.2,23162.0,0
2022-01-28 12:00:00,0,7.7,81.27,22596.62,0
2022-01-28 13:00:00,0,7.4,80.3,22547.49,0
2022-01-28 14:00:00,0,7.1,79.71,22807.43,0
2022-01-28 15:00:00,0,7.3,79.14,23267.42,0
2022-01-28 16:00:00,72,9.1,74.79,24720.59,0
2022-01-28 17:00:00,193,10.7,67.58,26784.12,0
2022-01-28 18:00:00,331,12.4,63.68,27308.13,0
2022-01-28 19:00:00,551,14.0,62.86,26690.36,0
2022-01-28 20:00:00,611,15.4,59.12,26138.17,0
2022-01-28 21:00:00,563,16.2,55.76,25420.51,0
2022-01-28 22:00:00,529,16.6,54.89,24153.89,0
2022-01-28 23:00:00,399,16.3,58.5,22948.26,0
2022-01-29 00:00:00,233,14.6,68.65,22073.54,0
2022-01-29 01:00:00,57,13.0,67.94,21428.03,0
2022-01-29 02:00:00,0,12.3,70.86,20887.25,0
2022-01-29 03:00:00,0,11.7,73.79,20830.34,0
2022-01-29 04:00:00,0,11.2,75.38,20937.23,0
2022-01-29 05:00:00,0,10.8,76.09,21612.68,0
2022-01-29 06:00:00,0,10.4,77.13,22697.27,0
2022-01-29 07:00:00,0,10.1,77.88,23388.11,0
2022-01-29 08:00:00,0,9.8,78.4,23832.9,0
2022-01-29 09:00:00,0,9.4,79.38,23521.67,0
2022-01-29 10:00:00,0,8.9,80.29,22849.08,0
2022-01-29 11:00:00,0,8.2,82.43,22049.08,0
2022-01-29 12:00:00,0,7.7,84.54,21269.0,0
2022-01-29 13:00:00,0,7.3,86.04,20926.74,0
2022-01-29 14:00:00,0,6.9,87.0,21086.27,0
2022-01-29 15:00:00,0,6.9,86.49,21974.03,0
2022-01-29 16:00:00,95,8.6,80.49,23040.87,0
2022-01-29 17:00:00,190,10.1,74.29,24964.7,0
2022-01-29 18:00:00,435,12.3,68.64,25858.03,0
2022-01-29 19:00:00,520,14.3,63.26,25566.1,0
2022-01-29 20:00:00,603,15.4,59.24,25121.26,0
2022-01-29 21:00:00,597,16.1,56.6,24540.89,0
2022-01-29 22:00:00,527,16.3,55.73,23464.92,0
2022-01-29 23:00:00,399,16.2,58.1,22295.4,0
2022-01-30 00:00:00,235,14.3,71.61,21654.41,0
2022-01-30 01:00:00,60,11.9,77.59,21121.45,0
2022-01-30 02:00:00,0,10.8,84.62,20722.77,0
2022-01-30 03:00:00,0,10.0,92.32,20483.23,0
2022-01-30 04:00:00,0,9.3,100.0,20659.76,0
2022-01-30 05:00:00,0,8.8,100.0,21070.75,0
2022-01-30 06:00:00,0,8.5,100.0,21701.04,0
2022-01-30 07:00:00,0,8.3,100.0,21973.36,0
2022-01-30 08:00:00,0,8.2,100.0,21205.67,0
2022-01-30 09:00:00,0,8.0,100.0,20035.96,0
2022-01-30 10:00:00,0,7.6,100.0,18794.37,0
2022-01-30 11:00:00,0,7.4,100.0,18110.87,0
2022-01-30 12:00:00,0,7.3,100.0,17945.18,0
2022-01-30 13:00:00,0,7.4,98.66,18162.83,0
2022-01-30 14:00:00,0,7.3,96.02,18816.14,0
2022-01-30 15:00:00,0,7.3,93.83,20102.45,0
2022-01-30 16:00:00,100,8.5,88.02,22127.51,0
2022-01-30 17:00:00,103,10.0,82.33,24621.79,0
2022-01-30 18:00:00,371,11.9,75.77,25435.9,0
2022-01-30 19:00:00,549,13.4,71.0,25426.22,0
2022-01-30 20:00:00,602,14.5,66.69,24940.36,0
2022-01-30 21:00:00,596,15.1,62.51,24159.05,0
2022-01-30 22:00:00,524,15.3,61.53,22846.23,0
2022-01-30 23:00:00,400,14.8,66.07,21579.52,0
2022-01-31 00:00:00,235,13.2,78.88,21183.55,0
2022-01-31 01:00:00,39,10.9,85.0,20804.32,0
2022-01-31 02:00:00,0,10.1,90.7,20586.19,0
2022-01-31 03:00:00,0,9.6,96.48,20653.41,0
2022-01-31 04:00:00,0,9.3,100.0,21318.56,0
2022-01-31 05:00:00,0,9.0,100.0,22833.37,0
2022-01-31 06:00:00,0,8.7,100.0,25406.92,0
2022-01-31 07:00:00,0,8.5,100.0,26824.06,0
2022-01-31 08:00:00,0,8.7,100.0,26662.95,0
2022-01-31 09:00:00,0,8.8,100.0,25757.29,0
2022-01-31 10:00:00,0,8.6,100.0,24987.06,0
2022-01-31 11:00:00,0,8.4,100.0,24504.96,0
2022-01-31 12:00:00,0,8.3,100.0,24131.62,0
2022-01-31 13:00:00,0,8.1,99.37,24409.22,0
2022-01-31 14:00:00,0,7.8,99.03,24467.03,0
2022-01-31 15:00:00,0,8.0,96.75,25193.62,0
2022-01-31 16:00:00,56,9.1,91.49,25823.86,0
2022-01-31 17:00:00,226,10.3,87.1,27882.82,0
2022-01-31 18:00:00,343,11.8,81.51,28457.06,0
2022-01-31 19:00:00,425,13.3,76.52,27926.31,0
2022-01-31 20:00:00,571,14.3,73.0,27297.61,0
2022-01-31 21:00:00,475,14.8,71.32,26184.45,0
2022-01-31 22:00:00,466,15.1,70.81,24614.0,0
2022-01-31 23:00:00,340,15.1,72.28,23066.6,0
2022-02-01 00:00:00,105,13.9,81.0,22227.21,0
2022-02-01 01:00:00,51,12.3,82.4,21430.76,0
2022-02-01 02:00:00,0,11.2,87.39,21203.73,0
2022-02-01 03:00:00,0,10.4,90.99,21087.89,0
2022-02-01 04:00:00,0,9.9,92.07,21724.58,0
2022-02-01 05:00:00,0,9.5,91.94,22901.75,0
2022-02-01 06:00:00,0,9.0,90.94,24915.71,0
2022-02-01 07:00:00,0,8.4,90.1,26190.7,0
2022-02-01 08:00:00,0,7.8,87.47,25957.56,0
2022-02-01 09:00:00,0,7.6,79.87,24690.45,0
2022-02-01 10:00:00,0,7.4,72.88,23925.72,0
2022-02-01 11:00:00,0,6.9,72.63,22999.46,0
2022-02-01 12:00:00,0,6.5,74.01,22526.23,0
2022-02-01 13:00:00,0,6.2,75.18,22230.21,0
2022-02-01 14:00:00,0,6.1,75.48,22390.05,0
2022-02-01 15:00:00,0,6.6,73.92,22937.01,0
2022-02-01 16:00:00,115,8.4,66.58,24635.78,0
2022-02-01 17:00:00,303,9.9,59.72,27063.02,0
2022-02-01 18:00:00,468,11.2,54.03,28081.93,0
2022-02-01 19:00:00,586,12.4,48.82,27589.1,0
2022-02-01 20:00:00,637,13.1,45.96,26942.83,0
2022-02-01 21:00:00,630,13.6,45.43,26018.35,0
2022-02-01 22:00:00,559,13.9,46.88,24575.73,0
2022-02-01 23:00:00,430,13.7,50.48,23201.84,0
2022-02-02 00:00:00,256,12.7,57.12,22206.14,0
2022-02-02 01:00:00,73,10.7,65.41,21640.91,0
2022-02-02 02:00:00,0,10.1,67.63,21284.04,0
2022-02-02 03:00:00,0,9.6,69.23,21253.13,0
2022-02-02 04:00:00,0,9.3,69.34,21658.31,0
2022-02-02 05:00:00,0,9.0,69.88,23132.54,0
2022-02-02 06:00:00,0,8.6,70.84,25527.5,0
2022-02-02 07:00:00,0,8.3,71.24,26525.95,0
2022-02-02 08:00:00,0,8.0,71.9,25601.0,0
2022-02-02 09:00:00,0,7.6,73.69,24083.77,0
2022-02-02 10:00:00,0,7.5,74.33,22828.69,0
2022-02-02 11:00:00,0,7.4,74.85,21584.5,0
2022-02-02 12:00:00,0,7.4,74.35,21369.84,0
2022-02-02 13:00:00,0,7.5,72.81,21459.19,0
2022-02-02 14:00:00,0,7.4,72.18,22070.62,0
2022-02-02 15:00:00,0,7.8,70.48,22652.09,0
2022-02-02 16:00:00,112,9.4,64.08,24298.05,0
2022-02-02 17:00:00,295,11.0,56.81,26885.95,0
2022-02-02 18:00:00,457,12.5,48.45,28020.94,0
2022-02-02 19:00:00,569,13.5,43.45,27638.6,0
2022-02-02 20:00:00,622,14.1,41.9,27026.89,0
2022-02-02 21:00:00,612,14.3,43.47,26050.26,0
2022-02-02 22:00:00,541,14.4,46.37,24497.38,0
2022-02-02 23:00:00,414,14.2,51.36,23025.12,0
2022-02-03 00:00:00,248,13.0,61.38,22453.47,0
2022-02-03 01:00:00,71,11.0,71.44,21920.6,0
2022-02-03 02:00:00,0,10.1,77.61,21606.59,0
2022-02-03 03:00:00,0,9.6,81.48,21664.47,0
2022-02-03 04:00:00,0,9.3,83.94,22136.04,0
2022-02-03 05:00:00,0,8.9,86.36,23631.03,0
2022-02-03 06:00:00,0,8.7,86.3,26083.83,0
2022-02-03 07:00:00,0,8.5,85.76,27023.73,0
2022-02-03 08:00:00,0,8.4,85.05,25915.17,0
2022-02-03 09:00:00,0,8.4,84.08,24211.95,0
2022-02-03 10:00:00,0,8.3,83.6,23189.61,0
2022-02-03 11:00:00,0,8.4,82.08,22124.2,0
2022-02-03 12:00:00,0,8.4,81.73,22017.12,0
2022-02-03 13:00:00,0,8.2,82.89,22060.31,0
2022-02-03 14:00:00,0,8.0,84.16,22467.25,0
2022-02-03 15:00:00,0,8.4,83.4,22974.5,0
2022-02-03 16:00:00,110,10.5,78.37,24335.14,0
2022-02-03 17:00:00,290,12.1,69.8,26721.45,0
2022-02-03 18:00:00,442,13.1,65.92,27758.33,0
2022-02-03 19:00:00,430,13.7,62.72,27398.13,0
2022-02-03 20:00:00,580,14.2,60.96,26803.67,0
2022-02-03 21:00:00,527,15.1,57.53,25882.22,0
2022-02-03 22:00:00,460,15.5,56.49,24378.8,0
2022-02-03 23:00:00,418,15.3,60.3,23040.12,0
2022-02-04 00:00:00,184,14.0,73.44,22294.01,0
2022-02-04 01:00:00,44,12.7,72.07,21727.6,0
2022-02-04 02:00:00,0,12.2,72.89,21496.25,0
2022-02-04 03:00:00,0,11.8,74.61,21568.82,0
2022-02-04 04:00:00,0,11.0,79.37,21961.35,0
2022-02-04 05:00:00,0,10.3,83.82,23319.08,0
2022-02-04 06:00:00,0,9.6,86.87,25569.03,0
2022-02-04 07:00:00,0,8.9,89.69,26410.92,0
2022-02-04 08:00:00,0,7.9,94.43,25589.94,0
2022-02-04 09:00:00,0,7.1,97.58,23847.9,0
2022-02-04 10:00:00,0,6.6,98.08,22662.09,0
2022-02-04 11:00:00,0,6.3,96.65,21733.26,0
2022-02-04 12:00:00,0,6.0,94.82,21249.87,0
2022-02-04 13:00:00,0,5.8,92.64,21186.33,0
2022-02-04 14:00:00,0,5.7,90.6,21683.67,0
2022-02-04 15:00:00,0,6.3,86.76,22482.87,0
2022-02-04 16:00:00,108,8.5,78.17,23832.27,0
2022-02-04 17:00:00,287,10.4,70.28,26085.42,0
2022-02-04 18:00:00,455,12.7,62.37,26951.06,0
2022-02-04 19:00:00,573,14.3,58.44,26660.11,0
2022-02-04 20:00:00,627,15.2,56.24,25999.39,0
2022-02-04 21:00:00,621,16.0,51.4,25319.52,0
2022-02-04 22:00:00,551,16.4,48.9,24075.17,0
2022-02-04 23:00:00,423,15.9,54.22,22825.82,0
2022-02-05 00:00:00,255,14.2,69.07,22049.34,0
2022-02-05 01:00:00,76,11.7,74.24,21375.53,0
2022-02-05 02:00:00,0,10.7,78.89,21010.75,0
2022-02-05 03:00:00,0,10.3,82.4,20832.19,0
2022-02-05 04:00:00,0,10.1,85.18,20990.8,0
2022-02-05 05:00:00,0,10.1,86.77,21494.13,0
2022-02-05 06:00:00,0,10.3,86.85,22499.36,0
2022-02-05 07:00:00,0,10.1,88.87,22842.99,0
2022-02-05 08:00:00,0,9.8,91.32,22545.73,0
2022-02-05 09:00:00,0,9.5,92.97,21782.74,0
2022-02-05 10:00:00,0,9.2,93.04,20722.96,0
2022-02-05 11:00:00,0,8.8,93.26,19634.76,0
2022-02-05 12:00:00,0,8.4,93.56,18976.02,0
2022-02-05 13:00:00,0,8.1,93.09,18678.42,0
2022-02-05 14:00:00,0,7.8,92.01,18910.26,0
2022-02-05 15:00:00,0,8.0,88.76,19928.2,0
2022-02-05 16:00:00,90,9.5,82.28,21613.93,0
2022-02-05 17:00:00,221,10.9,74.25,24016.56,0
2022-02-05 18:00:00,362,12.6,68.04,25164.49,0
2022-02-05 19:00:00,464,14.1,63.64,24893.62,0
2022-02-05 20:00:00,519,15.1,59.5,24423.68,0
2022-02-05 21:00:00,509,15.9,56.04,23941.89,0
2022-02-05 22:00:00,523,16.2,55.34,22922.06,0
2022-02-05 23:00:00,438,16.0,59.27,21915.52,0
2022-02-06 00:00:00,267,14.6,72.46,21096.93,0
2022-02-06 01:00:00,84,12.7,72.38,20474.67,0
2022-02-06 02:00:00,0,11.8,76.53,20042.97,0
2022-02-06 03:00:00,0,11.1,81.17,19958.66,0
2022-02-06 04:00:00,0,10.6,85.06,20042.64,0
2022-02-06 05:00:00,0,10.1,89.11,20308.58,0
2022-02-06 06:00:00,0,9.8,91.26,21115.97,0
2022-02-06 07:00:00,0,9.3,94.55,21170.57,0
2022-02-06 08:00:00,0,8.8,97.57,20824.06,0
2022-02-06 09:00:00,0,8.2,100.0,19729.29,0
2022-02-06 10:00:00,0,7.7,100.0,18487.96,0
2022-02-06 11:00:00,0,7.0,100.0,17580.38,0
2022-02-06 12:00:00,0,6.5,100.0,17330.48,0
2022-02-06 13:00:00,0,6.1,100.0,17554.08,0
2022-02-06 14:00:00,0,5.6,100.0,18089.64,0
2022-02-06 15:00:00,0,6.3,95.29,19292.2,0
2022-02-06 16:00:00,125,8.4,84.86,21178.03,0
2022-02-06 17:00:00,313,10.6,74.52,23823.75,0
2022-02-06 18:00:00,477,12.7,67.39,25181.54,0
2022-02-06 19:00:00,595,14.5,63.64,24830.55,0
2022-02-06 20:00:00,653,15.8,60.07,24272.16,0
2022-02-06 21:00:00,646,16.7,56.65,23493.58,0
2022-02-06 22:00:00,576,17.1,55.32,22166.59,0
2022-02-06 23:00:00,448,17.0,57.72,21060.8,0
2022-02-07 00:00:00,276,15.6,69.22,20428.09,0
2022-02-07 01:00:00,89,13.8,67.28,19885.48,0
2022-02-07 02:00:00,0,13.2,69.56,19757.03,0
2022-02-07 03:00:00,0,12.4,74.76,19877.14,0
2022-02-07 04:00:00,0,11.6,80.77,20599.84,0
2022-02-07 05:00:00,0,10.9,85.59,22155.59,0
2022-02-07 06:00:00,0,10.4,88.01,24433.72,0
2022-02-07 07:00:00,0,9.9,89.6,25618.7,0
2022-02-07 08:00:00,0,9.2,92.29,25240.18,0
2022-02-07 09:00:00,0,8.5,94.69,24004.29,0
2022-02-07 10:00:00,0,7.9,95.93,23034.04,0
2022-02-07 11:00:00,0,7.4,96.03,22171.7,0
2022-02-07 12:00:00,0,6.9,95.96,21898.98,0
2022-02-07 13:00:00,0,6.4,96.54,22059.59,0
2022-02-07 14:00:00,0,5.8,97.38,22346.49,0
2022-02-07 15:00:00,0,6.5,91.87,23003.34,0
2022-02-07 16:00:00,125,8.8,80.98,24608.56,0
2022-02-07 17:00:00,313,10.8,73.57,26634.83,0
2022-02-07 18:00:00,477,13.1,66.62,27463.24,0
2022-02-07 19:00:00,591,14.8,63.76,26683.27,0
2022-02-07 20:00:00,648,16.0,61.07,25865.95,0
2022-02-07 21:00:00,642,16.8,58.67,24898.33,0
2022-02-07 22:00:00,571,17.3,57.7,23425.76,0
2022-02-07 23:00:00,444,17.2,60.53,22073.58,0
2022-02-08 00:00:00,274,15.9,71.73,21216.32,0
2022-02-08 01:00:00,89,14.2,69.59,20657.67,0
2022-02-08 02:00:00,0,13.4,72.31,20236.55,0
2022-02-08 03:00:00,0,12.7,76.1,20348.58,0
2022-02-08 04:00:00,0,12.0,79.73,20840.52,0
2022-02-08 05:00:00,0,11.6,81.04,22216.5,0
2022-02-08 06:00:00,0,11.3,81.4,24568.95,0
2022-02-08 07:00:00,0,11.0,81.53,25588.57,0
2022-02-08 08:00:00,0,10.4,82.84,25004.66,0
2022-02-08 09:00:00,0,9.7,84.35,23708.85,0
2022-02-08 10:00:00,0,9.2,84.5,22646.6,0
2022-02-08 11:00:00,0,8.8,84.6,22060.54,0
2022-02-08 12:00:00,0,8.6,84.33,21989.05,0
2022-02-08 13:00:00,0,8.2,85.0,22131.59,0
2022-02-08 14:00:00,0,7.7,86.2,22604.59,0
2022-02-08 15:00:00,0,8.3,83.73,23296.25,0
2022-02-08 16:00:00,130,10.9,74.67,24646.49,0
2022-02-08 17:00:00,316,12.6,68.95,26395.9,0
