Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,563176,-,-,-,37.78,-122.41,0,24,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,Temperature,DNI,DHI,GHI,Wind Speed,Relative Humidity
2024,1,20,11,0,12.8,0,0,0,0,95.07000000000001
2024,1,20,12,0,12.5,0,0,0,0,95.21000000000001
2024,1,20,13,0,12.200000000000001,0,0,0,0,96.02
2024,1,20,14,0,12.100000000000001,0,0,0,0,96.44
2024,1,20,15,0,12.3,0,0,0,0,95.98
2024,1,20,16,0,13.4,402,30,72,0,92.82000000000001
2024,1,20,17,0,13.9,285,118,194,0,91.28
2024,1,20,18,0,14.200000000000001,0,60,60,0,88.93
2024,1,20,19,0,14.4,0,49,49,0,85.66
2024,1,20,20,0,14.5,3,131,133,0,83.46000000000001
2024,1,20,21,0,14.4,25,214,227,0,82.99
2024,1,20,22,0,14.4,2,106,107,0,83.35000000000001
2024,1,20,23,0,14,0,19,19,0,86.01
2024,1,21,0,0,13.3,1,44,44,0,90.4
2024,1,21,1,0,12.8,223,19,30,0,92.46000000000001
2024,1,21,2,0,12.700000000000001,0,0,0,0,92.54
2024,1,21,3,0,12.600000000000001,0,0,0,0,92.32000000000001
2024,1,21,4,0,12.5,0,0,0,0,92.57000000000001
2024,1,21,5,0,12.4,0,0,0,0,92.99
2024,1,21,6,0,12.4,0,0,0,0,92.64
2024,1,21,7,0,12.5,0,0,0,0,91.92
2024,1,21,8,0,12.5,0,0,0,0,92.24
2024,1,21,9,0,12.5,0,0,0,0,92.39
2024,1,21,10,0,12.600000000000001,0,0,0,0,91.74
2024,1,21,11,0,12.600000000000001,0,0,0,0,91.64
2024,1,21,12,0,12.5,0,0,0,0,92.06
2024,1,21,13,0,12.4,0,0,0,0,92.33
2024,1,21,14,0,12.200000000000001,0,0,0,0,92.93
2024,1,21,15,0,12.3,0,0,0,0,92.7
2024,1,21,16,0,12.9,371,33,72,0,91.11
2024,1,21,17,0,13.4,28,109,116,0,90
2024,1,21,18,0,14.100000000000001,108,190,233,0,87.45
2024,1,21,19,0,14.9,25,181,193,0,84.18
2024,1,21,20,0,15.600000000000001,0,72,72,0,81.01
2024,1,21,21,0,15.8,0,111,111,0,80.24
2024,1,21,22,0,15.5,2,109,110,0,83.18
2024,1,21,23,0,15.200000000000001,2,87,87,0,86.26
2024,1,22,0,0,14.600000000000001,13,89,92,0,89.94
2024,1,22,1,0,14.200000000000001,19,29,30,0,92.17
2024,1,22,2,0,14.200000000000001,0,0,0,0,92.49
2024,1,22,3,0,14.3,0,0,0,0,91.87
2024,1,22,4,0,14.3,0,0,0,0,91.28
2024,1,22,5,0,14.3,0,0,0,0,91.14
2024,1,22,6,0,14.200000000000001,0,0,0,0,92.35000000000001
2024,1,22,7,0,14.100000000000001,0,0,0,0,93.49
2024,1,22,8,0,14.100000000000001,0,0,0,0,93.58
2024,1,22,9,0,14,0,0,0,0,94.17
2024,1,22,10,0,13.8,0,0,0,0,95.05
2024,1,22,11,0,13.600000000000001,0,0,0,0,95.59
2024,1,22,12,0,13.3,0,0,0,0,96.14
2024,1,22,13,0,12.8,0,0,0,0,97.23
2024,1,22,14,0,12.4,0,0,0,0,98.01
2024,1,22,15,0,12.5,0,0,0,0,97.19
2024,1,22,16,0,13.8,7,46,47,0,95.04
2024,1,22,17,0,14.600000000000001,3,68,69,0,91.91
2024,1,22,18,0,15.200000000000001,0,16,16,0,88.32000000000001
2024,1,22,19,0,15.5,101,277,327,0,86.12
2024,1,22,20,0,15.700000000000001,11,232,238,0,84.55
2024,1,22,21,0,15.700000000000001,472,179,428,0,83.56
2024,1,22,22,0,15.200000000000001,146,225,294,0,85.43
2024,1,22,23,0,14.5,732,70,339,0,89.56
2024,1,23,0,0,13.9,597,51,186,0,92.62
2024,1,23,1,0,13,255,20,34,0,95.21000000000001
2024,1,23,2,0,12.700000000000001,0,0,0,0,94.59
2024,1,23,3,0,12.5,0,0,0,0,94.16
2024,1,23,4,0,12.200000000000001,0,0,0,0,94.69
2024,1,23,5,0,12,0,0,0,0,94.79
2024,1,23,6,0,11.600000000000001,0,0,0,0,96.04
2024,1,23,7,0,11.4,0,0,0,0,96.44
2024,1,23,8,0,11.3,0,0,0,0,97
2024,1,23,9,0,11.3,0,0,0,0,96.82000000000001
2024,1,23,10,0,11.200000000000001,0,0,0,0,97.29
2024,1,23,11,0,11.100000000000001,0,0,0,0,97.42
2024,1,23,12,0,11,0,0,0,0,97.05
2024,1,23,13,0,10.8,0,0,0,0,96.5
2024,1,23,14,0,10.700000000000001,0,0,0,0,95.95
2024,1,23,15,0,10.9,0,0,0,0,95.45
2024,1,23,16,0,12.3,420,32,78,0,92.66
2024,1,23,17,0,13.200000000000001,696,56,245,0,89.73
2024,1,23,18,0,14.100000000000001,813,68,397,0,85.66
2024,1,23,19,0,14.700000000000001,74,281,318,0,82.10000000000001
2024,1,23,20,0,15,94,310,360,0,79.18
2024,1,23,21,0,15,890,75,548,0,77.87
2024,1,23,22,0,15.100000000000001,60,215,244,0,76.75
2024,1,23,23,0,14.8,21,141,149,0,77.92
2024,1,24,0,0,13.5,259,102,162,0,85.93
2024,1,24,1,0,12,1,19,19,0,92.33
2024,1,24,2,0,11.600000000000001,0,0,0,0,95.35000000000001
2024,1,24,3,0,11.5,0,0,0,0,95.09
2024,1,24,4,0,11.5,0,0,0,0,94.53
2024,1,24,5,0,11.5,0,0,0,0,94.8
2024,1,24,6,0,11.200000000000001,0,0,0,0,95.88
2024,1,24,7,0,11.4,0,0,0,0,94.73
2024,1,24,8,0,11.4,0,0,0,0,94.15
2024,1,24,9,0,11.200000000000001,0,0,0,0,95.53
2024,1,24,10,0,11.4,0,0,0,0,94.59
2024,1,24,11,0,11.5,0,0,0,0,93.81
2024,1,24,12,0,11.600000000000001,0,0,0,0,93.55
2024,1,24,13,0,11.8,0,0,0,0,92.46000000000001
2024,1,24,14,0,11.9,0,0,0,0,92.7
2024,1,24,15,0,12.100000000000001,0,0,0,0,93.66
2024,1,24,16,0,12.5,24,56,59,0,93.64
2024,1,24,17,0,12.9,1,54,54,0,93.14
2024,1,24,18,0,13.200000000000001,4,157,159,0,93.26
2024,1,24,19,0,13.700000000000001,44,200,222,0,92.85000000000001
2024,1,24,20,0,14.5,0,54,54,0,90.87
2024,1,24,21,0,15.100000000000001,1,80,80,0,89.60000000000001
2024,1,24,22,0,15.4,0,103,103,0,89.69
2024,1,24,23,0,15.5,0,77,77,0,90.10000000000001
2024,1,25,0,0,14.8,617,53,197,0,92.94
2024,1,25,1,0,13.9,248,23,39,0,95.36
2024,1,25,2,0,13.700000000000001,0,0,0,0,95.73
2024,1,25,3,0,13.200000000000001,0,0,0,0,97.03
2024,1,25,4,0,12.5,0,0,0,0,98.42
2024,1,25,5,0,12.100000000000001,0,0,0,0,98.41
2024,1,25,6,0,11.8,0,0,0,0,98.23
2024,1,25,7,0,11.5,0,0,0,0,97.47
2024,1,25,8,0,10.9,0,0,0,0,97.9
2024,1,25,9,0,10.4,0,0,0,0,98.27
2024,1,25,10,0,10.100000000000001,0,0,0,0,98.4
2024,1,25,11,0,10,0,0,0,0,97.73
2024,1,25,12,0,9.9,0,0,0,0,97.22
2024,1,25,13,0,9.8,0,0,0,0,96.81
2024,1,25,14,0,9.700000000000001,0,0,0,0,96.32000000000001
2024,1,25,15,0,10,0,0,0,0,96.15
2024,1,25,16,0,12.100000000000001,478,31,85,0,92.72
2024,1,25,17,0,13.100000000000001,744,52,258,0,88
2024,1,25,18,0,14.100000000000001,849,64,412,0,80.28
2024,1,25,19,0,15,902,70,523,0,72.52
2024,1,25,20,0,15.5,924,73,577,0,68.43
2024,1,25,21,0,15.700000000000001,915,75,568,0,66.74
2024,1,25,22,0,15.600000000000001,883,71,496,0,67.04
2024,1,25,23,0,15.100000000000001,818,63,373,0,70.15
2024,1,26,0,0,13.8,4,104,105,0,81.14
2024,1,26,1,0,11.9,332,22,44,0,89.7
2024,1,26,2,0,11.100000000000001,0,0,0,0,96.43
2024,1,26,3,0,10.700000000000001,0,0,0,0,99.81
2024,1,26,4,0,10.700000000000001,0,0,0,0,99.31
2024,1,26,5,0,10.8,0,0,0,0,98.71000000000001
2024,1,26,6,0,11,0,0,0,0,97.59
2024,1,26,7,0,11.200000000000001,0,0,0,0,96.61
2024,1,26,8,0,11.5,0,0,0,0,95
2024,1,26,9,0,11.700000000000001,0,0,0,0,93.63
2024,1,26,10,0,11.600000000000001,0,0,0,0,94.11
2024,1,26,11,0,11.3,0,0,0,0,95.39
2024,1,26,12,0,10.9,0,0,0,0,97.27
2024,1,26,13,0,10.700000000000001,0,0,0,0,98.01
2024,1,26,14,0,10.5,0,0,0,0,98.87
2024,1,26,15,0,10.700000000000001,0,0,0,0,97.82000000000001
2024,1,26,16,0,12,57,59,65,0,92.69
2024,1,26,17,0,13,9,92,95,0,88.76
2024,1,26,18,0,14.5,20,143,151,0,79.21000000000001
2024,1,26,19,0,15.600000000000001,13,161,167,0,70.86
2024,1,26,20,0,16.2,141,259,337,0,66.98
2024,1,26,21,0,16.2,361,218,413,0,67.09
2024,1,26,22,0,16.1,0,68,68,0,69.10000000000001
2024,1,26,23,0,15.8,1,72,72,0,73.43
2024,1,27,0,0,14.8,0,33,33,0,82.8
2024,1,27,1,0,13.700000000000001,35,37,39,0,83.9
2024,1,27,2,0,13.200000000000001,0,0,0,0,86.63
2024,1,27,3,0,12.8,0,0,0,0,88.62
2024,1,27,4,0,12.600000000000001,0,0,0,0,88.88
2024,1,27,5,0,12.4,0,0,0,0,89.11
2024,1,27,6,0,12.200000000000001,0,0,0,0,89.48
2024,1,27,7,0,12.100000000000001,0,0,0,0,89.35000000000001
2024,1,27,8,0,11.9,0,0,0,0,90.12
2024,1,27,9,0,11.700000000000001,0,0,0,0,90.87
2024,1,27,10,0,11.600000000000001,0,0,0,0,91.03
2024,1,27,11,0,11.4,0,0,0,0,91.74
2024,1,27,12,0,11.200000000000001,0,0,0,0,92.31
2024,1,27,13,0,11,0,0,0,0,92.9
2024,1,27,14,0,10.700000000000001,0,0,0,0,94.19
2024,1,27,15,0,10.8,0,0,0,0,93.51
2024,1,27,16,0,11.600000000000001,47,60,65,0,90.94
2024,1,27,17,0,12.600000000000001,164,130,177,0,86.95
2024,1,27,18,0,13.4,302,174,300,0,85.26
2024,1,27,19,0,14.4,263,226,359,0,83.46000000000001
2024,1,27,20,0,14.8,192,255,361,0,84.16
2024,1,27,21,0,15.100000000000001,487,177,443,0,84.5
2024,1,27,22,0,15.3,476,166,399,0,85.26
2024,1,27,23,0,15,352,155,291,0,88.95
2024,1,28,0,0,14.200000000000001,21,95,100,0,92.62
2024,1,28,1,0,13.5,308,24,47,0,95.64
2024,1,28,2,0,13.100000000000001,0,0,0,0,97.32000000000001
2024,1,28,3,0,12.9,0,0,0,0,98.15
2024,1,28,4,0,12.9,0,0,0,0,98.29
2024,1,28,5,0,13,0,0,0,0,97.66
2024,1,28,6,0,13,0,0,0,0,97.66
2024,1,28,7,0,12.9,0,0,0,0,98.28
2024,1,28,8,0,12.9,0,0,0,0,98.26
2024,1,28,9,0,12.8,0,0,0,0,98.48
2024,1,28,10,0,12.5,0,0,0,0,99.72
2024,1,28,11,0,12.200000000000001,0,0,0,0,100
2024,1,28,12,0,12,0,0,0,0,100
2024,1,28,13,0,11.9,0,0,0,0,100
2024,1,28,14,0,11.700000000000001,0,0,0,0,100
2024,1,28,15,0,11.8,0,0,0,0,100
2024,1,28,16,0,13.8,139,59,76,0,91.12
2024,1,28,17,0,15.4,447,101,228,0,87.19
2024,1,28,18,0,17.1,836,60,410,0,82.58
2024,1,28,19,0,18.5,888,64,519,0,78.44
2024,1,28,20,0,19.5,909,67,572,0,75.35000000000001
2024,1,28,21,0,20.200000000000003,886,74,561,0,72.60000000000001
2024,1,28,22,0,20.400000000000002,0,110,110,0,71.32000000000001
2024,1,28,23,0,20.1,33,161,174,0,72.56
2024,1,29,0,0,18.7,354,100,188,0,80.26
2024,1,29,1,0,17.3,51,40,44,0,80.54
2024,1,29,2,0,16.5,0,0,0,0,83.57000000000001
2024,1,29,3,0,15.8,0,0,0,0,86.7
2024,1,29,4,0,15.100000000000001,0,0,0,0,90.11
2024,1,29,5,0,14.700000000000001,0,0,0,0,91.78
2024,1,29,6,0,14.4,0,0,0,0,92.67
2024,1,29,7,0,14,0,0,0,0,93.84
2024,1,29,8,0,13.4,0,0,0,0,95.98
2024,1,29,9,0,12.5,0,0,0,0,100
2024,1,29,10,0,12,0,0,0,0,100
2024,1,29,11,0,11.8,0,0,0,0,100
2024,1,29,12,0,11.700000000000001,0,0,0,0,100
2024,1,29,13,0,11.5,0,0,0,0,100
2024,1,29,14,0,11.200000000000001,0,0,0,0,100
2024,1,29,15,0,11.700000000000001,0,0,0,0,96.53
2024,1,29,16,0,13.9,464,33,90,0,87.29
2024,1,29,17,0,15.3,716,55,261,0,82.32000000000001
2024,1,29,18,0,17.1,835,64,417,0,75.93
2024,1,29,19,0,18.5,886,70,527,0,70.48
2024,1,29,20,0,19.3,379,233,445,0,67.84
2024,1,29,21,0,19.8,195,310,418,0,65.86
2024,1,29,22,0,19.700000000000003,883,70,509,0,66.99
2024,1,29,23,0,19.1,449,146,323,0,72.37
2024,1,30,0,0,17.5,707,48,227,0,81.18
2024,1,30,1,0,15.600000000000001,402,24,57,0,83.4
2024,1,30,2,0,14.4,0,0,0,0,89.5
2024,1,30,3,0,13.700000000000001,0,0,0,0,94.04
2024,1,30,4,0,13.5,0,0,0,0,96.06
2024,1,30,5,0,13.4,0,0,0,0,97.35000000000001
2024,1,30,6,0,13.3,0,0,0,0,98.21000000000001
2024,1,30,7,0,12.9,0,0,0,0,100
2024,1,30,8,0,12.4,0,0,0,0,100
2024,1,30,9,0,12.4,0,0,0,0,100
2024,1,30,10,0,12.600000000000001,0,0,0,0,100
2024,1,30,11,0,12.5,0,0,0,0,100
2024,1,30,12,0,12.4,0,0,0,0,100
2024,1,30,13,0,12.3,0,0,0,0,100
2024,1,30,14,0,12,0,0,0,0,100
2024,1,30,15,0,12,0,0,0,0,100
2024,1,30,16,0,13.9,2,56,56,0,92.44
2024,1,30,17,0,15.200000000000001,759,51,272,0,86.48
2024,1,30,18,0,16.5,862,61,428,0,78.55
2024,1,30,19,0,17.400000000000002,252,279,409,0,72.32000000000001
2024,1,30,20,0,17.7,506,197,483,0,69.92
2024,1,30,21,0,17.6,918,73,585,0,70.41
2024,1,30,22,0,17.2,245,230,352,0,72.17
2024,1,30,23,0,16.5,457,139,321,0,75.59
2024,1,31,0,0,15.100000000000001,0,23,24,0,84.74
2024,1,31,1,0,13.700000000000001,57,45,49,0,91.33
2024,1,31,2,0,13.5,0,0,0,0,93.12
2024,1,31,3,0,13.5,0,0,0,0,93.69
2024,1,31,4,0,13.5,0,0,0,0,93.34
2024,1,31,5,0,13.5,0,0,0,0,92.81
2024,1,31,6,0,13.4,0,0,0,0,92.68
2024,1,31,7,0,13,0,0,0,0,94.06
2024,1,31,8,0,12.8,0,0,0,0,94.38
2024,1,31,9,0,12.8,0,0,0,0,93.43
2024,1,31,10,0,12.8,0,0,0,0,92.65
2024,1,31,11,0,12.9,0,0,0,0,90.81
2024,1,31,12,0,13.100000000000001,0,0,0,0,88.96000000000001
2024,1,31,13,0,13.100000000000001,0,0,0,0,88.87
2024,1,31,14,0,13.200000000000001,0,0,0,0,88.13
2024,1,31,15,0,13.700000000000001,0,0,0,0,86.09
2024,1,31,16,0,14.3,0,15,15,0,84.99
2024,1,31,17,0,14.600000000000001,13,108,112,0,85
2024,1,31,18,0,15.100000000000001,0,53,53,0,83.82000000000001
2024,1,31,19,0,15.5,1,86,86,0,82.26
2024,1,31,20,0,15.3,0,29,29,0,83.19
2024,1,31,21,0,15.3,0,13,13,0,83.03
2024,1,31,22,0,15.200000000000001,0,34,34,0,83.47
2024,1,31,23,0,14.8,0,6,6,0,84.96000000000001
2024,2,1,0,0,14.4,0,4,4,0,86.08
2024,2,1,1,0,14,301,29,56,0,87.28
2024,2,1,2,0,13.700000000000001,0,0,0,0,88.98
2024,2,1,3,0,13.600000000000001,0,0,0,0,90.49
2024,2,1,4,0,13.5,0,0,0,0,91.7
2024,2,1,5,0,13.3,0,0,0,0,92.45
2024,2,1,6,0,12.8,0,0,0,0,93.44
2024,2,1,7,0,12.200000000000001,0,0,0,0,93.10000000000001
2024,2,1,8,0,11.600000000000001,0,0,0,0,91.25
2024,2,1,9,0,11.200000000000001,0,0,0,0,90.02
2024,2,1,10,0,10.8,0,0,0,0,90.37
2024,2,1,11,0,10.5,0,0,0,0,89.16
2024,2,1,12,0,9.9,0,0,0,0,91.10000000000001
2024,2,1,13,0,9.5,0,0,0,0,93.62
2024,2,1,14,0,9.5,0,0,0,0,94.41
2024,2,1,15,0,10.3,0,0,0,0,93.02
2024,2,1,16,0,12,0,45,45,0,89.86
2024,2,1,17,0,13,732,57,275,0,86.04
2024,2,1,18,0,14,817,74,428,0,78.98
2024,2,1,19,0,14.5,8,175,179,0,73.66
2024,2,1,20,0,14.4,861,93,586,0,73.06
2024,2,1,21,0,14.100000000000001,854,93,577,0,74.71000000000001
2024,2,1,22,0,13.8,11,226,232,0,77.35000000000001
2024,2,1,23,0,13.4,21,201,209,0,80.81
2024,2,2,0,0,12.8,665,56,231,0,85.08
2024,2,2,1,0,11.9,375,28,62,0,87.66
2024,2,2,2,0,11.5,0,0,0,0,88.38
2024,2,2,3,0,11.200000000000001,0,0,0,0,89.21000000000001
2024,2,2,4,0,10.9,0,0,0,0,90.32000000000001
2024,2,2,5,0,10.700000000000001,0,0,0,0,90.79
2024,2,2,6,0,10.5,0,0,0,0,91.3
2024,2,2,7,0,10.4,0,0,0,0,91.21000000000001
2024,2,2,8,0,10.3,0,0,0,0,91.47
2024,2,2,9,0,10.3,0,0,0,0,91.55
2024,2,2,10,0,10.200000000000001,0,0,0,0,91.99
2024,2,2,11,0,10.100000000000001,0,0,0,0,91.77
2024,2,2,12,0,10.100000000000001,0,0,0,0,91.47
2024,2,2,13,0,10.200000000000001,0,0,0,0,90.66
2024,2,2,14,0,10.200000000000001,0,0,0,0,89.93
2024,2,2,15,0,10.5,0,0,0,0,88.58
2024,2,2,16,0,11.5,0,10,10,0,85.64
2024,2,2,17,0,11.9,1,103,104,0,80.78
2024,2,2,18,0,12.5,831,72,435,0,74.74
2024,2,2,19,0,13.200000000000001,0,158,158,0,68.35000000000001
2024,2,2,20,0,13.5,903,85,606,0,64.48
2024,2,2,21,0,13.600000000000001,909,82,600,0,62.690000000000005
2024,2,2,22,0,13.4,883,78,532,0,63.06
2024,2,2,23,0,12.9,830,67,408,0,65.67
2024,2,3,0,0,11.8,711,53,244,0,72.36
2024,2,3,1,0,10.200000000000001,0,27,27,0,80.48
2024,2,3,2,0,9.600000000000001,0,0,0,0,83.62
2024,2,3,3,0,9.4,0,0,0,0,84.63
2024,2,3,4,0,9.4,0,0,0,0,84.3
2024,2,3,5,0,9.4,0,0,0,0,84.12
2024,2,3,6,0,9.4,0,0,0,0,84.23
2024,2,3,7,0,9.3,0,0,0,0,84.68
2024,2,3,8,0,9.200000000000001,0,0,0,0,85
2024,2,3,9,0,9.1,0,0,0,0,85.17
2024,2,3,10,0,9.1,0,0,0,0,84.21000000000001
2024,2,3,11,0,9.1,0,0,0,0,83.88
2024,2,3,12,0,9.3,0,0,0,0,82.8
2024,2,3,13,0,9.4,0,0,0,0,82.36
2024,2,3,14,0,9.3,0,0,0,0,83.3
2024,2,3,15,0,9.4,0,0,0,0,85.09
2024,2,3,16,0,10.5,11,62,64,0,86.29
2024,2,3,17,0,11.200000000000001,0,70,70,0,83.85000000000001
2024,2,3,18,0,11.8,229,210,311,0,79.32000000000001
2024,2,3,19,0,12,1,195,196,0,76.48
2024,2,3,20,0,12.100000000000001,132,266,343,0,74.75
2024,2,3,21,0,12.200000000000001,123,265,335,0,73.94
2024,2,3,22,0,12.200000000000001,257,239,372,0,74.81
2024,2,3,23,0,11.9,6,129,131,0,79.67
2024,2,4,0,0,11.200000000000001,1,58,59,0,84.60000000000001
2024,2,4,1,0,10.8,420,29,70,0,85.71000000000001
2024,2,4,2,0,10.600000000000001,0,0,0,0,86.62
2024,2,4,3,0,10.4,0,0,0,0,87.22
2024,2,4,4,0,10.100000000000001,0,0,0,0,88.33
2024,2,4,5,0,9.8,0,0,0,0,88.91
2024,2,4,6,0,9.4,0,0,0,0,89.45
2024,2,4,7,0,9,0,0,0,0,90.10000000000001
2024,2,4,8,0,8.4,0,0,0,0,91.47
2024,2,4,9,0,8.1,0,0,0,0,91.85000000000001
2024,2,4,10,0,8.200000000000001,0,0,0,0,91.10000000000001
2024,2,4,11,0,8.6,0,0,0,0,90.05
2024,2,4,12,0,9.1,0,0,0,0,89.69
2024,2,4,13,0,9.600000000000001,0,0,0,0,89.58
2024,2,4,14,0,10.200000000000001,0,0,0,0,88.91
2024,2,4,15,0,10.8,0,0,0,0,88.16
2024,2,4,16,0,11.700000000000001,0,3,3,0,86.78
2024,2,4,17,0,12.8,0,4,4,0,85.45
2024,2,4,18,0,13.8,38,190,207,0,84.91
2024,2,4,19,0,14.600000000000001,34,230,248,0,84.7
2024,2,4,20,0,15.100000000000001,143,352,435,0,85.35000000000001
2024,2,4,21,0,15.8,2,219,220,0,85
2024,2,4,22,0,16.3,0,23,23,0,84.19
2024,2,4,23,0,15.9,0,16,16,0,85.45
2024,2,5,0,0,14.8,1,95,95,0,85.84
2024,2,5,1,0,13.600000000000001,210,41,63,0,84
2024,2,5,2,0,13,0,0,0,0,82.9
2024,2,5,3,0,12.700000000000001,0,0,0,0,81.47
2024,2,5,4,0,12.5,0,0,0,0,80.57000000000001
2024,2,5,5,0,12.5,0,0,0,0,79.71000000000001
2024,2,5,6,0,12.5,0,0,0,0,79.13
2024,2,5,7,0,12.4,0,0,0,0,79.84
2024,2,5,8,0,12.4,0,0,0,0,79.98
2024,2,5,9,0,12.3,0,0,0,0,80.51
2024,2,5,10,0,12.100000000000001,0,0,0,0,81.52
2024,2,5,11,0,11.8,0,0,0,0,82.7
2024,2,5,12,0,11.5,0,0,0,0,83.94
2024,2,5,13,0,11.3,0,0,0,0,85.03
2024,2,5,14,0,11.100000000000001,0,0,0,0,85.85000000000001
2024,2,5,15,0,11.3,0,0,0,0,85.94
2024,2,5,16,0,12.4,0,50,50,0,83.16
2024,2,5,17,0,13,699,65,283,0,79.73
2024,2,5,18,0,13.5,0,72,72,0,75.57000000000001
2024,2,5,19,0,13.600000000000001,0,51,51,0,73.94
2024,2,5,20,0,13.600000000000001,0,74,74,0,73.22
2024,2,5,21,0,13.5,0,28,28,0,73.11
2024,2,5,22,0,13.200000000000001,188,296,396,0,74.32000000000001
2024,2,5,23,0,12.8,1,133,133,0,76.42
2024,2,6,0,0,12.200000000000001,661,61,246,0,80.77
2024,2,6,1,0,10.9,382,33,73,0,86.32000000000001
2024,2,6,2,0,10.5,0,0,0,0,86.38
2024,2,6,3,0,10.4,0,0,0,0,85.86
2024,2,6,4,0,10.3,0,0,0,0,85.84
2024,2,6,5,0,10.3,0,0,0,0,85.53
2024,2,6,6,0,10.200000000000001,0,0,0,0,85.83
2024,2,6,7,0,10.100000000000001,0,0,0,0,86.18
2024,2,6,8,0,10,0,0,0,0,85.89
2024,2,6,9,0,9.9,0,0,0,0,85.24
2024,2,6,10,0,9.9,0,0,0,0,84.61
2024,2,6,11,0,9.700000000000001,0,0,0,0,85.34
2024,2,6,12,0,9.5,0,0,0,0,85.89
2024,2,6,13,0,9.4,0,0,0,0,85.71000000000001
2024,2,6,14,0,9.200000000000001,0,0,0,0,86.33
2024,2,6,15,0,9.4,0,0,0,0,86.53
2024,2,6,16,0,10.3,1,58,58,0,85.4
2024,2,6,17,0,11.200000000000001,733,59,291,0,81.12
2024,2,6,18,0,12.200000000000001,849,67,451,0,75.11
2024,2,6,19,0,13,904,72,566,0,69.51
2024,2,6,20,0,13.3,2,231,232,0,66.85
2024,2,6,21,0,13.5,914,78,615,0,65.77
2024,2,6,22,0,13.5,884,76,546,0,66.08
2024,2,6,23,0,13.3,821,70,421,0,67.88
2024,2,7,0,0,12.5,689,59,254,0,76.19
2024,2,7,1,0,11.200000000000001,400,33,77,0,83.75
2024,2,7,2,0,10.5,0,0,0,0,87.51
2024,2,7,3,0,10,0,0,0,0,90.82000000000001
2024,2,7,4,0,9.600000000000001,0,0,0,0,92.96000000000001
2024,2,7,5,0,9.3,0,0,0,0,94.51
2024,2,7,6,0,9.1,0,0,0,0,95.25
2024,2,7,7,0,8.9,0,0,0,0,95.79
2024,2,7,8,0,8.8,0,0,0,0,95.52
2024,2,7,9,0,8.700000000000001,0,0,0,0,95.24
2024,2,7,10,0,8.5,0,0,0,0,94.53
2024,2,7,11,0,8.700000000000001,0,0,0,0,92.14
2024,2,7,12,0,8.9,0,0,0,0,90.05
2024,2,7,13,0,8.9,0,0,0,0,89.38
2024,2,7,14,0,9,0,0,0,0,88.53
2024,2,7,15,0,9.600000000000001,0,0,0,0,87.38
2024,2,7,16,0,10.700000000000001,0,26,26,0,85.52
2024,2,7,17,0,11.100000000000001,0,21,21,0,86.17
2024,2,7,18,0,11.600000000000001,0,20,20,0,86.72
2024,2,7,19,0,11.9,1,98,99,0,85.8
2024,2,7,20,0,11.8,2,133,134,0,81.3
2024,2,7,21,0,11.600000000000001,110,272,337,0,74.97
2024,2,7,22,0,11.3,783,117,537,0,72.08
2024,2,7,23,0,10.700000000000001,88,260,298,0,71.61
2024,2,8,0,0,10,0,47,47,0,72.42
2024,2,8,1,0,9.1,272,44,75,0,75.76
2024,2,8,2,0,8.8,0,0,0,0,77.99
2024,2,8,3,0,8.8,0,0,0,0,79.32000000000001
2024,2,8,4,0,8.700000000000001,0,0,0,0,81.91
2024,2,8,5,0,8.5,0,0,0,0,84.81
2024,2,8,6,0,8.3,0,0,0,0,87.08
2024,2,8,7,0,8,0,0,0,0,89.42
2024,2,8,8,0,7.7,0,0,0,0,91.95
2024,2,8,9,0,7.300000000000001,0,0,0,0,94.49
2024,2,8,10,0,7,0,0,0,0,94.60000000000001
2024,2,8,11,0,7,0,0,0,0,93.14
2024,2,8,12,0,7.2,0,0,0,0,90.42
2024,2,8,13,0,7.5,0,0,0,0,87.86
2024,2,8,14,0,7.6000000000000005,0,0,0,0,86.51
2024,2,8,15,0,7.9,0,0,0,0,85.58
2024,2,8,16,0,9.1,551,37,123,0,82.3
2024,2,8,17,0,10.200000000000001,772,57,306,0,76.75
2024,2,8,18,0,11.4,856,72,466,0,70.83
2024,2,8,19,0,12.3,263,301,447,0,66.84
